date,station,temperature,humidity,pressure,rainfall,label
2022-02-04,AWS_01_Delhi,36.12089343724544,51.85643593279659,1014.9044584888662,3.9094742655786026,0
2022-02-05,AWS_01_Delhi,32.93728764714208,46.3781019765566,1015.1646469909872,0.3894716564458754,0
2022-02-06,AWS_01_Delhi,34.96043093450099,48.46361083384655,1015.2202051622396,1.50917418758283,0
2022-02-07,AWS_01_Delhi,31.583354121606103,53.96382903528935,1014.8211368555268,0.3766894195957646,0
2022-02-08,AWS_01_Delhi,32.40348217077711,46.85525799722019,1014.7561247597874,0.5821820528198336,0
2022-02-09,AWS_01_Delhi,34.561170867793656,54.26009299799747,1014.5671280763808,2.826227552631188,0
2022-02-10,AWS_01_Delhi,35.24095097392241,51.03442173708022,1014.6864396601532,1.957687958439596,0
2022-02-11,AWS_01_Delhi,34.25496923623978,47.31398846268065,1014.0476763783204,0.1503924345550034,0
2022-02-12,AWS_01_Delhi,33.68644382445492,50.99061238514171,1013.9397877959548,0.8397665261702678,0
2022-02-13,AWS_01_Delhi,33.26763475383885,52.10480315073166,1014.372418305742,0.0444054897033782,0
2022-02-14,AWS_01_Delhi,31.358297646964388,51.14804279830791,1014.3138243428408,0.9834596319537086,0
2022-02-15,AWS_01_Delhi,32.35056337743782,44.66910604697537,1014.1966992199,1.6289914003433184,0
2022-02-16,AWS_01_Delhi,32.591122502475976,47.29720136658162,1014.7954818003202,0.1891998801554376,0
2022-02-17,AWS_01_Delhi,34.71706080788864,48.836525780971975,1014.9484866502132,0.5113815484905517,0
2022-02-18,AWS_01_Delhi,33.493692209924134,49.457856528985566,1014.538147618539,0.7608397264242754,0
2022-02-19,AWS_01_Delhi,30.17822771750045,51.64682432562233,1015.2553766574848,3.779825352445665,0
2022-02-20,AWS_01_Delhi,33.151119018710524,50.42310762638755,1013.9679850967012,7.498434113853526,0
2022-02-21,AWS_01_Delhi,31.92730345519848,45.99068233998773,1014.4637619725016,0.0689265932725241,0
2022-02-22,AWS_01_Delhi,31.327253814765758,51.24550234286809,1014.223480153212,2.1469873204508616,0
2022-02-23,AWS_01_Delhi,33.0956854061323,52.04630992060414,1013.6694538678128,0.6971637364582335,0
2022-02-24,AWS_01_Delhi,33.55807736728435,52.00498595476618,1014.5817377750934,0.7475014153262596,0
2022-02-25,AWS_01_Delhi,33.239827690975744,53.68040383512957,1014.5820793524132,2.1052521764930128,0
2022-02-26,AWS_01_Delhi,30.41338295505058,53.053626970390354,1015.4190661243526,3.7593749892557584,0
2022-02-27,AWS_01_Delhi,31.03571528409495,52.04451767243746,1014.9966426535464,4.521718179880809,0
2022-02-28,AWS_01_Delhi,31.82182765081381,50.57288119648508,1014.1875407708905,1.2910094151681957,0
2022-03-01,AWS_01_Delhi,32.611774636224624,45.91814590242464,1015.6445741997188,0.6626985009741211,0
2022-03-02,AWS_01_Delhi,30.25139811011823,52.30874834614031,1015.345429557222,2.323566464365648,0
2022-03-03,AWS_01_Delhi,30.511604436138896,51.76300112739958,1015.0428322620228,0.4335272134181592,0
2022-03-04,AWS_01_Delhi,28.948808144886986,52.0758627743221,1014.6548929704618,1.2454242614276605,0
2022-03-05,AWS_01_Delhi,28.630556511066647,47.55317664108064,1014.3042430745572,0.6661026178149804,0
2022-03-06,AWS_01_Delhi,31.458603517064063,48.2636205231267,1014.6131583512688,1.6034247344816908,0
2022-03-07,AWS_01_Delhi,32.08757049240931,54.79065159363,1015.3584019354572,0.4124428033327645,0
2022-03-08,AWS_01_Delhi,29.757093557949467,51.63792871155005,1015.770549129338,0.3190343509266639,0
2022-03-09,AWS_01_Delhi,31.180864741207493,53.92745849587157,1015.6135643395692,3.75593397268453,0
2022-03-10,AWS_01_Delhi,30.027090615057084,52.095197410067634,1014.6106586562652,0.1610499280556876,0
2022-03-11,AWS_01_Delhi,28.32469923408982,52.22768250782223,1014.3078657410014,1.0577018376147265,0
2022-03-12,AWS_01_Delhi,29.640942638276886,55.082285264585146,1014.9501552393392,0.3743329033357876,0
2022-03-13,AWS_01_Delhi,31.211159866242717,50.84912913765204,1014.0069730920728,0.0595619905707999,0
2022-03-14,AWS_01_Delhi,28.65446487383444,52.81622637582337,1015.0636968896828,0.0550252584169906,0
2022-03-15,AWS_01_Delhi,30.85816951132119,51.27237144881809,1014.8386683600344,0.2889611151874903,0
2022-03-16,AWS_01_Delhi,24.38354602103501,51.4877355329233,1014.6892413168104,3.023521472806084,0
2022-03-17,AWS_01_Delhi,29.346995321400435,51.99638925303568,1014.1341283416764,0.4979290600020741,0
2022-03-18,AWS_01_Delhi,28.044767267508483,53.72360353813365,1015.196927896988,4.507437168803639,0
2022-03-19,AWS_01_Delhi,27.26487720040066,51.75482865094326,1014.681850490514,1.3070559737607956,0
2022-03-20,AWS_01_Delhi,27.649416916359836,57.09275120901618,1014.3707382651562,0.8606859147226316,0
2022-03-21,AWS_01_Delhi,24.32806561174862,50.776565437574845,1013.5264818339024,1.3015681517911548,0
2022-03-22,AWS_01_Delhi,26.776870053300872,53.035133144144496,1014.9551901809788,1.09067153849263,0
2022-03-23,AWS_01_Delhi,27.43838147850524,52.4123317443524,1015.8608246831228,2.133045552824022,0
2022-03-24,AWS_01_Delhi,28.91532460971679,58.20861129132486,1015.8104945974488,0.4979652725980896,0
2022-03-25,AWS_01_Delhi,25.716345839231,54.59383021844042,1014.7558962905428,0.6532303087839398,0
2022-03-26,AWS_01_Delhi,25.075835755630173,57.2364828450926,1014.687329783607,3.367809341070781,0
2022-03-27,AWS_01_Delhi,25.330383754995687,49.82130600064075,1015.2262251203318,4.390891675416226,0
2022-03-28,AWS_01_Delhi,27.25024473533005,55.21638975842316,1014.4954572266222,3.346209343795961,0
2022-03-29,AWS_01_Delhi,26.164130545696768,57.221556466065486,1015.1477667922208,0.8156638402462411,0
2022-03-30,AWS_01_Delhi,24.670027065055532,54.93707372068888,1015.3815401616716,2.2736857373272907,0
2022-03-31,AWS_01_Delhi,26.0280943189047,58.02431234570628,1015.613003615902,0.9703567686175224,0
2022-04-01,AWS_01_Delhi,25.19725878357699,53.41370634332893,1014.9499044412324,1.0323584249210542,0
2022-04-02,AWS_01_Delhi,26.29804393289923,59.33132468915681,1014.897996442221,0.3435163000740676,0
2022-04-03,AWS_01_Delhi,23.585476701021072,62.137656809633015,1014.5601012679964,1.3415381453609911,0
2022-04-04,AWS_01_Delhi,23.940650120234164,54.29005542526048,1014.5843192541502,0.3089428162114961,0
2022-04-05,AWS_01_Delhi,23.637736376909967,54.17956003139221,1014.88259487578,0.6042235043593776,0
2022-04-06,AWS_01_Delhi,21.82461083383675,60.013564593996485,1015.1770005569164,2.896844767935532,0
2022-04-07,AWS_01_Delhi,24.25833875080241,60.52927754705511,1015.447002935318,0.3480414898696546,0
2022-04-08,AWS_01_Delhi,24.00036771312383,54.3588967153042,1014.5849242231948,0.1107254055045394,0
2022-04-09,AWS_01_Delhi,23.41149370655334,54.80355720098599,1015.7285724124666,0.1072562356034319,0
2022-04-10,AWS_01_Delhi,22.847454519801445,55.3550893601757,1014.8417933799434,4.239858439925319,0
2022-04-11,AWS_01_Delhi,20.87232438089895,52.30306147091412,1014.9612126527534,1.0606271017736997,0
2022-04-12,AWS_01_Delhi,22.1610517959598,53.71603097380884,1014.592247264386,0.7899551247024956,0
2022-04-13,AWS_01_Delhi,22.075241563642223,53.59470214078888,1013.7471072531546,2.4980490624927496,0
2022-04-14,AWS_01_Delhi,21.18390533140919,54.43839314785987,1015.3940437994452,2.7102419983214547,0
2022-04-15,AWS_01_Delhi,21.944174757656068,56.771876454402936,1015.3126583418044,0.6056296860943314,0
2022-04-16,AWS_01_Delhi,22.591795518603973,57.71216470868812,1014.795211787489,1.7743841657495234,0
2022-04-17,AWS_01_Delhi,24.615507189869703,61.79401591973962,1014.9604364557408,2.211854599588893,0
2022-04-18,AWS_01_Delhi,21.84955647187572,54.27981137603165,1015.1754052428266,1.5947983085208308,0
2022-04-19,AWS_01_Delhi,21.77648789445614,60.35952565651509,1014.1260890648176,0.2465958765420739,0
2022-04-20,AWS_01_Delhi,21.08203566328148,56.89556377603632,1014.6321968213512,3.129796924112922,0
2022-04-21,AWS_01_Delhi,18.1202178300332,57.519359102388194,1015.2826546265918,1.1618435408563856,0
2022-04-22,AWS_01_Delhi,20.764459723811434,59.82163811850964,1014.2466179810062,0.4979158529106655,0
2022-04-23,AWS_01_Delhi,20.701675032944312,54.55761412329125,1015.0082268281592,0.8306732417816522,0
2022-04-24,AWS_01_Delhi,24.114592525528025,59.20074300068542,1014.1702905420746,0.0574426135540534,0
2022-04-25,AWS_01_Delhi,19.940944781437643,58.679699138899615,1015.0683822433356,0.205219673769996,0
2022-04-26,AWS_01_Delhi,20.492977720105568,59.78358265428768,1014.8033885190396,2.17574861026821,0
2022-04-27,AWS_01_Delhi,19.80122909049233,59.29864143502333,1013.9991456966968,1.7452234575648485e-05,0
2022-04-28,AWS_01_Delhi,17.914444806315345,65.92092584456958,1015.3740482586984,0.8082354753199066,0
2022-04-29,AWS_01_Delhi,21.197441348347287,56.76464196286288,1014.40881885686,1.1088186614008095,0
2022-04-30,AWS_01_Delhi,20.42848668422556,57.20661771153095,1014.3548981894398,0.0842753537347453,0
2022-05-01,AWS_01_Delhi,20.30620392341586,57.05080775215818,1014.843697236034,5.422226304418164,0
2022-05-02,AWS_01_Delhi,17.576386161149646,57.3732570802914,1015.3006029308142,0.3845180177746692,0
2022-05-03,AWS_01_Delhi,20.86726572053796,57.24578911532457,1014.2007334300104,0.5440367642012552,0
2022-05-04,AWS_01_Delhi,16.484752706439835,62.84203005957048,1014.72133803963,0.5434845370859379,0
2022-05-05,AWS_01_Delhi,19.29417014128378,63.65225641024732,1014.8862592090026,0.392859045338092,0
2022-05-06,AWS_01_Delhi,21.527874747415943,57.79296691295092,1014.9992612010792,0.0022123638455775,0
2022-05-07,AWS_01_Delhi,16.586696113683242,57.12126621310114,1014.7212968805304,1.9603643566120312,0
2022-05-08,AWS_01_Delhi,17.055416067232905,61.14433822806784,1014.4294459731004,5.109865228354123,0
2022-05-09,AWS_01_Delhi,17.888804211845272,58.18377942434788,1014.1785706172408,0.3809715456663165,0
2022-05-10,AWS_01_Delhi,16.820729679675665,61.84816667936656,1014.6143716516806,1.6317185901908808,0
2022-05-11,AWS_01_Delhi,15.088763919152616,60.66559635205269,1014.0136985767411,2.031590911920936,0
2022-05-12,AWS_01_Delhi,17.35866710345444,55.61555256084471,1013.0671019838338,2.830015842055552,0
2022-05-13,AWS_01_Delhi,47.03189305192036,64.90972828157457,1014.7236135571428,0.8239058690808383,1
2022-05-14,AWS_01_Delhi,17.655269155142395,65.75771267982681,1014.9344114422404,0.5413061130890238,0
2022-05-15,AWS_01_Delhi,15.413830589153967,58.63298930154373,1013.277648890402,0.590219878971953,0
2022-05-16,AWS_01_Delhi,18.96838690036384,59.40790512496702,1013.930488474997,1.8704318039886347,0
2022-05-17,AWS_01_Delhi,15.321599922322129,61.52660959829039,1014.7207443507168,2.545597125945079,0
2022-05-18,AWS_01_Delhi,15.868901931045157,61.76870756639196,1015.41531018863,0.3006316974624597,0
2022-05-19,AWS_01_Delhi,17.43034696669156,62.83558539092712,1014.3719436727918,0.6952953599501706,0
2022-05-20,AWS_01_Delhi,14.224456246892736,66.98344513526993,1013.9721262578124,3.483266623765549,0
2022-05-21,AWS_01_Delhi,16.27527013303403,60.513104830099294,1014.2188644938658,2.4652175530940563,0
2022-05-22,AWS_01_Delhi,17.760808299821733,58.73837882078591,1014.9715476360471,6.285464308023564,0
2022-05-23,AWS_01_Delhi,13.257609384474634,57.08281949174543,1013.9345435396294,2.105150157480061,0
2022-05-24,AWS_01_Delhi,15.817290117832153,59.11365032681845,1013.8309731966016,0.7493221843254966,0
2022-05-25,AWS_01_Delhi,15.804471716736256,61.29085406446953,1013.9618763653588,1.339732534949937,0
2022-05-26,AWS_01_Delhi,16.464530375166596,66.85580954555294,1013.6989062004556,1.6226958306193864,0
2022-05-27,AWS_01_Delhi,13.316395293665916,59.99928519623613,1014.208879693806,0.1225568331822466,0
2022-05-28,AWS_01_Delhi,13.07407403427954,62.30152455231273,1014.9315177540552,1.1795293295286158,0
2022-05-29,AWS_01_Delhi,15.723555885812054,61.656968953523936,1014.2520205136392,1.8533026850352416,0
2022-05-30,AWS_01_Delhi,15.274985935135806,65.3455072034869,1013.9352833452608,0.274661145469417,0
2022-05-31,AWS_01_Delhi,15.097127324706772,69.4332052448289,1013.886219147574,2.275504958961168,0
2022-06-01,AWS_01_Delhi,15.135985261886992,60.32985171614468,1013.2208882225432,3.944357852161243,0
2022-06-02,AWS_01_Delhi,13.494277674299294,60.52213850133398,1014.414100302791,13.685334799997312,0
2022-06-03,AWS_01_Delhi,14.763804246271262,65.18886683085404,1013.9034004168414,0.1950678473495062,0
2022-06-04,AWS_01_Delhi,14.759277792731902,64.16589508035635,1013.8215734302216,1.387478712642471,0
2022-06-05,AWS_01_Delhi,13.155552150549644,67.72206912548197,1015.4775913526234,4.1408234782300966,0
2022-06-06,AWS_01_Delhi,16.936343488020366,63.99333007510907,1013.999377134122,1.5829765609708586,0
2022-06-07,AWS_01_Delhi,14.762252285718954,61.22112179140464,1013.4428163925836,5.639614470849416,0
2022-06-08,AWS_01_Delhi,12.181613117572702,64.12625224982581,1013.5740017552102,6.403411192094315,0
2022-06-09,AWS_01_Delhi,14.873733086624547,65.73350895929953,1014.3296387850064,0.4867197571736733,0
2022-06-10,AWS_01_Delhi,12.35050693656486,64.9197602489882,1013.7800626667284,3.2456125959528417,0
2022-06-11,AWS_01_Delhi,14.92009820472331,64.0288412272488,1012.9720856361828,3.19989723745417,0
2022-06-12,AWS_01_Delhi,15.407643262500711,65.75352413944105,1014.1184314317368,2.0740251428426557,0
2022-06-13,AWS_01_Delhi,12.372362408975254,66.10562951366848,1013.292142039102,12.15873825195229,0
2022-06-14,AWS_01_Delhi,14.98546313560342,66.78621101195462,1014.5300745266557,7.908276060576368,0
2022-06-15,AWS_01_Delhi,14.099979114487812,64.62559118004688,1014.1004853832558,5.376211837867709,0
2022-06-16,AWS_01_Delhi,14.657720131696813,62.21555916457939,1013.3036700376268,5.638077917214973,0
2022-06-17,AWS_01_Delhi,16.217071565288045,63.192219665095216,1014.1345525418294,2.7871615990317418,0
2022-06-18,AWS_01_Delhi,12.954497779196553,66.40447359739117,1013.4945390957248,11.422071340704171,0
2022-06-19,AWS_01_Delhi,12.146133840137583,60.36470092925574,1013.8534286684408,5.337530610003941,0
2022-06-20,AWS_01_Delhi,11.90009843122213,63.94977320951176,1013.6357121882344,5.875049598098774,0
2022-06-21,AWS_01_Delhi,11.971773047268526,61.6896579132068,1012.9363548439558,8.902189218922073,0
2022-06-22,AWS_01_Delhi,13.04445224117896,62.97949793193772,1013.0038391097185,1.4413674461794852,0
2022-06-23,AWS_01_Delhi,13.63995751458057,66.74986921958482,1013.8065788026304,7.404446408060695,0
2022-06-24,AWS_01_Delhi,13.514908360203547,63.50671576325404,1013.0901086888518,0.9774536935456496,0
2022-06-25,AWS_01_Delhi,14.3158159083199,63.08928228795787,1013.0214937826224,1.906390098747065,0
2022-06-26,AWS_01_Delhi,13.073246368843158,58.884602556376045,1012.7115122099598,1.8399898632160252,0
2022-06-27,AWS_01_Delhi,15.216287076635794,65.21477005748179,1013.3665724912636,17.28399430013677,0
2022-06-28,AWS_01_Delhi,12.624788336480762,64.9219368191981,1014.1516890143532,8.737558543675991,0
2022-06-29,AWS_01_Delhi,17.09136436865767,69.48235709073423,1012.552278008882,5.435459846931996,0
2022-06-30,AWS_01_Delhi,13.942501239521375,62.07399848322509,1013.0637466087906,5.8432114053909645,0
2022-07-01,AWS_01_Delhi,11.71470815598039,63.65715465592194,1013.7233242714852,3.715661608578589,0
2022-07-02,AWS_01_Delhi,11.394105743513144,63.74785472406239,1012.9429653105996,13.226289887291408,0
2022-07-03,AWS_01_Delhi,13.727708840738645,67.72969302737451,1013.1745490176706,3.0856164359447518,0
2022-07-04,AWS_01_Delhi,59.62035894072827,62.70670632365699,1012.3827587699176,2.1549202455697687,1
2022-07-05,AWS_01_Delhi,14.092774327475832,63.82254885308589,1013.0937269938722,0.8008804257306827,0
2022-07-06,AWS_01_Delhi,13.745842397760136,64.79969888854974,1012.7516549090308,6.942333230474039,0
2022-07-07,AWS_01_Delhi,12.944500162040988,63.52399834878488,1013.3037914982054,5.966681768874911,0
2022-07-08,AWS_01_Delhi,11.804850457663257,61.61067179983784,1013.370375011539,2.1828817928208792,0
2022-07-09,AWS_01_Delhi,10.827601324179724,63.51568853788925,1014.0372854661042,0.1148229042947598,0
2022-07-10,AWS_01_Delhi,12.458457124255071,66.13540888134224,1012.998218192767,8.218504422497887,0
2022-07-11,AWS_01_Delhi,14.444702996785324,59.81371756490008,1012.837284132414,0.0516765109691859,0
2022-07-12,AWS_01_Delhi,13.516629090911987,63.26858337262951,1012.7376589793377,5.473719362971071,0
2022-07-13,AWS_01_Delhi,11.365761907592432,60.743390838075534,1012.4300710740074,15.818243210729154,0
2022-07-14,AWS_01_Delhi,13.536509475450591,66.40064782899198,1012.7422000908512,2.5904294623663158,0
2022-07-15,AWS_01_Delhi,13.900556022794111,58.21538598351477,1012.3916879544691,1.205301064719181,0
2022-07-16,AWS_01_Delhi,12.046095937005424,61.07531306398048,1012.590186127173,5.491542438539092,0
2022-07-17,AWS_01_Delhi,13.65521755062337,63.84854903072351,1013.131467782348,7.6453632045419635,0
2022-07-18,AWS_01_Delhi,13.568120801752066,67.37603360498098,1011.9362673669616,3.5577286343500525,0
2022-07-19,AWS_01_Delhi,11.825943494991002,62.44248325562308,1012.9765136420176,15.355427563813873,0
2022-07-20,AWS_01_Delhi,14.140066927025243,60.93214416225186,1013.0323434517984,0.2387312461915273,0
2022-07-21,AWS_01_Delhi,14.51092668354196,68.19697127899536,1012.2821487720554,3.162531010178582,0
2022-07-22,AWS_01_Delhi,15.364048163872544,58.16297743267818,1011.2478479251542,5.703566613074002,0
2022-07-23,AWS_01_Delhi,15.393232519958191,55.86189583553586,1011.9726615449932,8.933190715938057,0
2022-07-24,AWS_01_Delhi,11.822398621738165,63.7274415677108,1012.8930813428726,0.888946020719797,0
2022-07-25,AWS_01_Delhi,12.56183080350399,60.84812508469105,1012.2013854155376,7.242548946318191,0
2022-07-26,AWS_01_Delhi,14.82405580516426,59.23529961237368,1011.6816369662212,3.6204371432992346,0
2022-07-27,AWS_01_Delhi,14.908360647671543,64.36661486102923,1011.8976118594468,2.272941870762507,0
2022-07-28,AWS_01_Delhi,14.999650807048267,62.913349289587465,1012.5392724445512,0.6355588955152172,0
2022-07-29,AWS_01_Delhi,20.098766318765964,60.42798471926723,1012.361553397084,9.021031697719147,0
2022-07-30,AWS_01_Delhi,15.271759466569508,58.21547100363414,1011.9382149350674,0.7700060874433995,0
2022-07-31,AWS_01_Delhi,16.21766321693793,64.60782881372909,1011.8440423798752,1.668403252000946,0
2022-08-01,AWS_01_Delhi,16.04731559288133,63.87306156878163,1011.8016372985865,1.541494982374744,0
2022-08-02,AWS_01_Delhi,15.698474926146654,61.554880375869885,1011.5066701257192,9.230209216651396,0
2022-08-03,AWS_01_Delhi,14.356605058325506,67.32023837128564,1012.7462277484108,5.025992605767582,0
2022-08-04,AWS_01_Delhi,16.079097368126607,58.49598334276374,1011.7483588883132,7.168414762397884,0
2022-08-05,AWS_01_Delhi,13.895521132099596,57.05358518462181,1012.4894007355924,1.297377594869518,0
2022-08-06,AWS_01_Delhi,14.816593449873023,59.47639488370091,1012.6131134901526,4.412221087394548,0
2022-08-07,AWS_01_Delhi,14.56375074575698,61.335377905933086,1012.3235849444892,3.816174429551412,0
2022-08-08,AWS_01_Delhi,15.537458734443106,62.120253331059,1011.5809417171912,8.04935823386813,0
2022-08-09,AWS_01_Delhi,19.01232718004396,60.582732273075216,1011.9712958452416,10.644241955445334,0
2022-08-10,AWS_01_Delhi,12.867936447428855,62.27694336533191,1011.7303765676128,0.0550407123403706,0
2022-08-11,AWS_01_Delhi,16.82948445395986,57.378652281829936,1011.2640396431618,5.044135504002911,0
2022-08-12,AWS_01_Delhi,13.515006424343358,65.37524032480123,1011.8518669264428,0.2395241282080023,0
2022-08-13,AWS_01_Delhi,15.36285492285952,60.70637798379318,1011.074352375993,3.581885733164503,0
2022-08-14,AWS_01_Delhi,17.843497036088102,64.21184006767301,1012.2322928752768,1.5262275175644868,0
2022-08-15,AWS_01_Delhi,16.448414233996857,61.793513235564006,1011.3811288975768,1.6488133403825782,0
2022-08-16,AWS_01_Delhi,14.87986269393252,62.03927308357704,1011.689412607722,1.9590518235560272,0
2022-08-17,AWS_01_Delhi,15.570529728947577,62.28031164547159,1011.7062901084212,4.369459523122176,0
2022-08-18,AWS_01_Delhi,17.812363563906686,61.81448105304883,1011.4114324049748,1.829432856522753,0
2022-08-19,AWS_01_Delhi,15.849330561613918,62.298247940142886,1011.8109028790404,5.937210467967459,0
2022-08-20,AWS_01_Delhi,17.423868867996376,64.25467026798168,1011.2572145166248,2.332799454482231,0
2022-08-21,AWS_01_Delhi,17.324180401101124,60.75234841494081,1011.9078714231476,0.3186067788611495,0
2022-08-22,AWS_01_Delhi,16.43735854434309,62.18383856226433,1010.7772420771424,6.891145418625001,0
2022-08-23,AWS_01_Delhi,20.79185929483795,59.68016414323834,1011.4918900796158,1.514402518282712,0
2022-08-24,AWS_01_Delhi,18.690205697690825,64.16080020353921,1012.377098771964,2.551432106974243,0
2022-08-25,AWS_01_Delhi,14.86714878165065,57.700914652730816,1010.8868744450552,5.204667541643216,0
2022-08-26,AWS_01_Delhi,18.35218207353341,65.02115423114627,1011.0280514118458,1.81867593910724,0
2022-08-27,AWS_01_Delhi,17.249511611548392,59.38473194226632,1011.6042455273816,0.2621236672075414,0
2022-08-28,AWS_01_Delhi,19.692534502777697,55.09841835992361,1011.4179399321324,2.107254567834663,0
2022-08-29,AWS_01_Delhi,17.398748192979205,59.659293710980194,1011.4848169349308,13.007008121256144,0
2022-08-30,AWS_01_Delhi,18.590969591933465,57.11479552481948,1011.5359492255742,4.619162973020005,0
2022-08-31,AWS_01_Delhi,19.69794826181245,61.56161908473834,1011.5910764781812,5.009197359127687,0
2022-09-01,AWS_01_Delhi,20.41828879410647,56.9623573935253,1011.8114372835596,4.501977105312623,0
2022-09-02,AWS_01_Delhi,17.500142524611736,57.46105827689206,1011.4448849205172,0.3328267768931588,0
2022-09-03,AWS_01_Delhi,18.981455272813324,53.00923972278024,1011.1032565274318,0.8127879682663384,0
2022-09-04,AWS_01_Delhi,18.955043896003204,57.19810646708967,1011.5446082691316,2.0850909571480107,0
2022-09-05,AWS_01_Delhi,48.47212820647948,51.159497523413,1012.143229362798,0.1603306830815454,1
2022-09-06,AWS_01_Delhi,22.688838067026797,53.55452039180607,1011.1124738666202,0.4882893744649425,0
2022-09-07,AWS_01_Delhi,20.836958795050755,60.46158648269334,1010.677568095546,0.4851071119621529,0
2022-09-08,AWS_01_Delhi,18.52840342529753,60.410914238085766,1011.7049588902572,0.8485007760689713,0
2022-09-09,AWS_01_Delhi,21.988122638614936,59.20215287333305,1011.0783615559473,5.895948199919484,0
2022-09-10,AWS_01_Delhi,23.98746483250421,54.89625121262218,1010.039902534402,0.1048332877441844,0
2022-09-11,AWS_01_Delhi,58.026142859204015,57.52461616291956,1011.5381885517944,1.096899853058921,1
2022-09-12,AWS_01_Delhi,18.91464958799971,57.52672269144114,1010.8356127469988,0.296514691013267,0
2022-09-13,AWS_01_Delhi,20.663811199072608,53.93146439350772,1011.047371365587,5.29405137783866,0
2022-09-14,AWS_01_Delhi,23.48805647640789,61.78506840354948,1011.24855453131,0.1803787877333137,0
2022-09-15,AWS_01_Delhi,20.72472413962573,59.77460131302441,1011.1683087427612,0.7752680651696081,0
2022-09-16,AWS_01_Delhi,22.651448375601507,56.34662798958957,1011.4188503425214,2.008457823551562,0
2022-09-17,AWS_01_Delhi,23.34805440529908,56.95658863354688,1010.8380204214568,1.828905973054734,0
2022-09-18,AWS_01_Delhi,20.99692552787449,57.36693426701492,1011.3045317978232,0.8241642345298645,0
